Program,Scenario,Year,Customer Type,1%,2%,3%,4%,5%,6%,7%,8%,9%,10%,11%,12%,13%,14%,15%,16%,17%,18%,19%,20%,21%,22%,23%,24%,25%,26%,27%,28%,29%,30%,31%,32%,33%,34%,35%,36%,37%,38%,39%,40%,41%,42%,43%,44%,45%,46%,47%,48%,49%,50%,51%,52%,53%,54%,55%,56%,57%,58%,59%,60%,61%,62%,63%,64%,65%,66%,67%,68%,69%,70%,71%,72%,73%,74%,75%,76%,77%,78%,79%,80%,81%,82%,83%,84%,85%,86%,87%,88%,89%,90%,91%,92%,93%,94%,95%,96%,97%,98%,99%
DLC,mid,2040,new,355.48,361.41,367.44,373.97,380.21,386.57,393.04,399.63,406.34,413.18,420.59,427.70,434.96,442.36,449.92,457.64,465.53,474.10,482.36,490.81,499.47,508.33,517.42,526.74,536.92,546.76,556.88,567.29,567.29,589.05,601.17,612.95,625.13,637.74,650.80,664.34,678.42,693.99,709.29,725.27,741.98,759.50,777.91,797.30,819.11,840.92,864.12,888.90,915.51,944.22,975.41,1011.79,1049.71,1092.08,1140.07,1195.39,1195.39,1260.71,1450.31,1597.23,1848.40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DLC,mid,2045,new,331.65,335.60,339.61,343.95,348.11,352.34,356.65,361.04,365.50,370.05,374.98,379.72,384.55,389.48,394.51,399.65,404.90,410.61,416.10,421.73,427.49,433.39,439.44,445.65,452.42,458.97,465.71,472.63,472.63,487.12,495.18,503.03,511.14,519.53,528.22,537.24,546.60,556.97,567.16,577.79,588.91,600.58,612.83,625.74,640.26,654.77,670.21,686.71,704.42,723.54,744.30,768.51,793.75,821.95,853.89,890.72,890.72,934.20,1060.40,1158.20,1325.38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DLC,mid,2050,new,316.18,317.45,318.74,320.14,321.48,322.85,324.24,325.65,327.09,328.56,330.15,331.68,333.23,334.82,336.44,338.10,339.79,341.63,343.41,345.22,347.08,348.98,350.93,352.93,355.11,357.23,359.40,361.63,361.63,366.30,368.90,371.43,374.05,376.75,379.55,382.46,385.48,388.82,392.11,395.54,399.12,402.88,406.83,410.99,415.68,420.35,425.33,430.65,436.36,442.52,449.22,457.02,465.16,474.26,484.55,496.43,496.43,510.44,551.13,582.66,636.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DLC,low,2025,new,677.65,781.96,889.04,999.06,1112.17,1228.56,1348.42,1471.96,1599.42,1731.06,1867.15,2008.01,2153.99,2305.47,2462.88,2626.70,2797.49,2975.86,3162.51,3366.29,3572.47,3789.81,4019.58,4263.27,4522.70,4800.04,5097.93,5419.69,5419.69,6152.58,6576.10,7049.56,7586.32,8205.97,8938.86,9835.85,10992.26,12622.14,15408.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DLC,low,2030,new,677.65,781.96,889.04,999.06,1112.17,1228.56,1348.42,1471.96,1599.42,1731.06,1867.15,2008.01,2153.99,2305.47,2462.88,2626.70,2797.49,2975.86,3162.51,3366.29,3572.47,3789.81,4019.58,4263.27,4522.70,4800.04,5097.93,5419.69,5419.69,6152.58,6576.10,7049.56,7586.32,8205.97,8938.86,9835.85,10992.26,12622.14,15408.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DLC,low,2035,new,677.65,781.96,889.04,999.06,1112.17,1228.56,1348.42,1471.96,1599.42,1731.06,1867.15,2008.01,2153.99,2305.47,2462.88,2626.70,2797.49,2975.86,3162.51,3366.29,3572.47,3789.81,4019.58,4263.27,4522.70,4800.04,5097.93,5419.69,5419.69,6152.58,6576.10,7049.56,7586.32,8205.97,8938.86,9835.85,10992.26,12622.14,15408.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DLC,low,2040,new,677.65,781.96,889.04,999.06,1112.17,1228.56,1348.42,1471.96,1599.42,1731.06,1867.15,2008.01,2153.99,2305.47,2462.88,2626.70,2797.49,2975.86,3162.51,3366.29,3572.47,3789.81,4019.58,4263.27,4522.70,4800.04,5097.93,5419.69,5419.69,6152.58,6576.10,7049.56,7586.32,8205.97,8938.86,9835.85,10992.26,12622.14,15408.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DLC,low,2045,new,677.65,781.96,889.04,999.06,1112.17,1228.56,1348.42,1471.96,1599.42,1731.06,1867.15,2008.01,2153.99,2305.47,2462.88,2626.70,2797.49,2975.86,3162.51,3366.29,3572.47,3789.81,4019.58,4263.27,4522.70,4800.04,5097.93,5419.69,5419.69,6152.58,6576.10,7049.56,7586.32,8205.97,8938.86,9835.85,10992.26,12622.14,15408.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DLC,low,2050,new,677.65,781.96,889.04,999.06,1112.17,1228.56,1348.42,1471.96,1599.42,1731.06,1867.15,2008.01,2153.99,2305.47,2462.88,2626.70,2797.49,2975.86,3162.51,3366.29,3572.47,3789.81,4019.58,4263.27,4522.70,4800.04,5097.93,5419.69,5419.69,6152.58,6576.10,7049.56,7586.32,8205.97,8938.86,9835.85,10992.26,12622.14,15408.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DLC,high,2025,new,502.19,504.41,506.84,509.12,511.61,513.95,516.52,518.92,521.55,524.02,526.73,529.28,532.07,534.69,537.56,540.26,543.23,546.02,549.08,551.96,555.13,558.10,561.38,564.46,567.86,571.05,574.57,577.89,577.89,584.99,588.80,592.39,596.35,600.10,604.24,608.15,612.48,616.57,621.11,625.77,630.18,635.08,639.72,644.89,649.79,655.26,660.46,666.26,671.79,677.97,683.87,690.49,696.82,703.94,710.76,718.46,718.46,725.87,742.34,751.54,760.47,770.66,780.60,792.03,803.26,816.26,829.15,844.23,859.36,877.31,895.63,917.80,941.00,970.00,1001.64,1043.57,1093.37,1169.34,1288.00,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DLC,high,2030,new,351.48,352.97,354.61,356.15,357.83,359.41,361.14,362.75,364.53,366.20,368.03,369.74,371.62,373.39,375.33,377.15,379.15,381.03,383.09,385.03,387.17,389.18,391.39,393.46,395.75,397.91,400.28,402.52,402.52,407.31,409.87,412.29,414.97,417.49,420.28,422.92,425.84,428.60,431.66,434.80,437.78,441.08,444.21,447.69,451.00,454.69,458.19,462.10,465.83,470.00,473.98,478.44,482.71,487.51,492.11,497.30,497.30,502.29,513.40,519.61,525.63,532.50,539.20,546.91,554.48,563.24,571.94,582.10,592.31,604.41,616.76,631.71,647.35,666.91,688.24,716.51,750.09,801.32,881.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DLC,high,2035,new,330.78,331.58,332.45,333.26,334.16,334.99,335.91,336.77,337.71,338.59,339.57,340.47,341.47,342.41,343.44,344.41,345.47,346.46,347.56,348.59,349.72,350.79,351.96,353.06,354.28,355.42,356.68,357.87,357.87,360.41,361.77,363.06,364.48,365.81,367.30,368.69,370.24,371.71,373.33,375.00,376.58,378.33,379.99,381.84,383.59,385.55,387.41,389.49,391.46,393.68,395.79,398.16,400.42,402.97,405.41,408.16,408.16,410.81,416.71,420.00,423.19,426.84,430.40,434.49,438.50,443.16,447.77,453.16,458.58,465.00,471.55,479.49,487.79,498.16,509.48,524.49,542.30,569.49,611.94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DLC,high,2040,new,320.35,320.70,321.09,321.45,321.85,322.22,322.63,323.01,323.43,323.82,324.25,324.66,325.10,325.52,325.97,326.40,326.87,327.32,327.80,328.26,328.77,329.24,329.76,330.25,330.79,331.30,331.86,332.39,332.39,333.52,334.12,334.69,335.32,335.92,336.58,337.20,337.89,338.54,339.26,340.00,340.70,341.48,342.22,343.04,343.82,344.69,345.52,346.44,347.32,348.30,349.24,350.29,351.30,352.43,353.52,354.74,354.74,355.92,358.54,360.00,361.42,363.04,364.62,366.44,368.22,370.29,372.34,374.74,377.15,380.00,382.91,386.44,390.13,394.74,399.77,406.44,414.36,426.44,445.31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DLC,high,2045,new,310.13,310.26,310.41,310.54,310.69,310.83,310.98,311.13,311.29,311.43,311.59,311.75,311.91,312.07,312.24,312.40,312.58,312.74,312.93,313.10,313.29,313.46,313.66,313.84,314.05,314.24,314.45,314.64,314.64,315.07,315.30,315.51,315.75,315.97,316.22,316.45,316.71,316.95,317.22,317.50,317.76,318.06,318.33,318.64,318.93,319.26,319.57,319.91,320.24,320.61,320.96,321.36,321.74,322.16,322.57,323.03,323.03,323.47,324.45,325.00,325.53,326.14,326.73,327.41,328.08,328.86,329.63,330.53,331.43,332.50,333.59,334.91,336.30,338.03,339.91,342.41,345.38,349.91,356.99,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
DLC,high,2050,new,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
RTP,flat,2025,new,610.74,641.91,675.81,710.25,745.25,778.42,814.54,851.26,886.10,924.06,962.69,1002.01,1039.37,1080.12,1121.64,1163.98,1204.24,1248.22,1293.11,1335.86,1382.61,1430.38,1479.23,1525.82,1576.88,1629.16,1679.11,1733.93,1733.93,1847.90,1903.19,1964.03,2026.62,2091.06,2152.97,2221.31,2291.87,2359.85,2435.11,2513.07,2593.92,2672.18,2759.28,2850.00,2938.22,3036.88,3140.22,3248.69,3355.06,3475.09,3602.11,3727.74,3870.90,4024.13,4188.94,4354.89,4354.89,4547.94,4994.39,5238.80,5535.18,5878.30,6256.03,6749.86,7389.35,8298.18,9735.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
RTP,flat,2030,new,461.04,482.37,505.58,529.15,553.10,575.81,600.52,625.66,649.50,675.48,701.92,728.84,754.41,782.29,810.72,839.69,867.25,897.35,928.07,957.33,989.33,1022.02,1055.45,1087.35,1122.29,1158.07,1192.26,1229.78,1229.78,1307.78,1345.63,1387.27,1430.10,1474.21,1516.58,1563.36,1611.65,1658.17,1709.69,1763.04,1818.38,1871.95,1931.56,1993.65,2054.03,2121.55,2192.28,2266.53,2339.32,2421.47,2508.41,2594.40,2692.38,2797.25,2910.05,3023.63,3023.63,3155.76,3461.32,3628.61,3831.46,4066.29,4324.82,4662.81,5100.50,5722.53,6706.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
RTP,flat,2035,new,385.13,400.48,417.17,434.13,451.36,467.69,485.47,503.55,520.71,539.40,558.42,577.78,596.17,616.24,636.68,657.52,677.35,699.00,721.10,742.15,765.17,788.69,812.74,835.68,860.82,886.56,911.15,938.14,938.14,994.25,1021.48,1051.43,1082.25,1113.97,1144.46,1178.11,1212.84,1246.31,1283.37,1321.75,1361.56,1400.10,1442.98,1487.64,1531.08,1579.65,1630.53,1683.94,1736.31,1795.41,1857.95,1919.80,1990.29,2065.73,2146.88,2228.58,2228.58,2323.63,2543.44,2663.78,2809.70,2978.64,3164.62,3407.75,3722.61,4170.08,4877.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
RTP,flat,2040,new,361.06,372.29,384.49,396.89,409.49,421.43,434.43,447.65,460.19,473.86,487.76,501.92,515.37,530.04,544.99,560.23,574.72,590.56,606.72,622.10,638.93,656.13,673.71,690.49,708.87,727.69,745.67,765.41,765.41,806.43,826.34,848.24,870.77,893.97,916.26,940.86,966.26,990.73,1017.83,1045.89,1075.00,1103.17,1134.53,1167.18,1198.94,1234.46,1271.66,1310.71,1349.00,1392.21,1437.94,1483.17,1534.70,1589.86,1649.19,1708.93,1708.93,1778.43,1939.15,2027.14,2133.83,2257.35,2393.33,2571.11,2801.32,3128.49,3645.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
RTP,flat,2045,new,335.96,344.03,352.80,361.72,370.78,379.36,388.71,398.22,407.24,417.06,427.06,437.24,446.91,457.46,468.21,479.17,489.59,500.98,512.60,523.66,535.77,548.13,560.78,572.84,586.06,599.59,612.52,626.71,626.71,656.21,670.53,686.27,702.48,719.16,735.18,752.88,771.14,788.74,808.22,828.40,849.33,869.59,892.14,915.62,938.46,964.00,990.75,1018.83,1046.36,1077.43,1110.31,1142.84,1179.89,1219.56,1262.22,1305.18,1305.18,1355.15,1470.72,1533.99,1610.71,1699.53,1797.32,1925.15,2090.69,2325.95,2697.98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
RTP,flat,2050,new,320.26,325.60,331.41,337.30,343.29,348.97,355.16,361.44,367.41,373.91,380.52,387.26,393.65,400.63,407.74,414.99,421.88,429.41,437.10,444.42,452.42,460.60,468.96,476.94,485.68,494.64,503.19,512.57,512.57,532.09,541.55,551.97,562.69,573.72,584.32,596.02,608.10,619.74,632.63,645.98,659.82,673.22,688.13,703.67,718.77,735.66,753.36,771.93,790.14,810.69,832.44,853.95,878.46,904.70,932.92,961.33,961.33,994.38,1070.82,1112.67,1163.42,1222.17,1286.84,1371.39,1480.89,1636.49,1882.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
RTP,mid,2025,new,597.08,614.39,633.23,652.36,671.80,690.23,710.30,730.70,750.05,771.14,792.60,814.45,835.21,857.84,880.91,904.43,926.80,951.23,976.17,999.92,1025.89,1052.43,1079.57,1105.46,1133.82,1162.87,1190.62,1221.07,1221.07,1284.39,1315.11,1348.91,1383.68,1419.48,1453.87,1491.84,1531.04,1568.80,1610.62,1653.93,1698.84,1742.32,1790.71,1841.11,1890.12,1944.93,2002.34,2062.61,2121.70,2188.38,2258.95,2328.75,2408.28,2493.40,2584.97,2677.16,2677.16,2784.41,3032.44,3168.22,3332.88,3523.50,3733.35,4007.70,4362.97,4867.88,5666.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
RTP,mid,2030,new,451.69,463.54,476.43,489.53,502.83,515.45,529.18,543.14,556.39,570.82,585.51,600.47,614.67,630.16,645.95,662.05,677.36,694.08,711.15,727.40,745.18,763.35,781.92,799.64,819.05,838.93,857.92,878.77,878.77,922.10,943.13,966.26,990.06,1014.56,1038.10,1064.09,1090.91,1116.76,1145.38,1175.02,1205.77,1235.53,1268.64,1303.14,1336.68,1374.20,1413.49,1454.74,1495.18,1540.82,1589.12,1636.89,1691.32,1749.58,1812.25,1875.35,1875.35,1948.76,2118.51,2211.45,2324.14,2454.61,2598.24,2786.01,3029.17,3374.74,3921.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
RTP,mid,2035,new,378.41,386.93,396.21,405.63,415.20,424.27,434.15,444.20,453.73,464.11,474.68,485.43,495.65,506.80,518.16,529.73,540.75,552.78,565.06,576.75,589.54,602.60,615.97,628.71,642.68,656.98,670.64,685.64,685.64,716.81,731.93,748.57,765.69,783.32,800.25,818.95,838.25,856.84,877.43,898.75,920.87,942.28,966.10,990.91,1015.04,1042.03,1070.30,1099.97,1129.06,1161.89,1196.64,1231.00,1270.16,1312.07,1357.15,1402.55,1402.55,1455.35,1577.47,1644.32,1725.39,1819.24,1922.56,2057.64,2232.56,2481.15,2874.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
RTP,mid,2040,new,356.15,362.38,369.16,376.05,383.05,389.68,396.91,404.25,411.22,418.81,426.54,434.40,441.87,450.02,458.33,466.79,474.85,483.64,492.62,501.17,510.52,520.07,529.84,539.16,549.37,559.83,569.82,580.78,580.78,603.57,614.63,626.80,639.32,652.21,664.59,678.26,692.37,705.96,721.02,736.61,752.78,768.43,785.85,803.99,821.63,841.37,862.03,883.73,905.00,929.01,954.41,979.54,1008.17,1038.81,1071.77,1104.96,1104.96,1143.57,1232.86,1281.74,1341.02,1409.64,1485.18,1583.95,1711.84,1893.61,2181.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
RTP,mid,2045,new,332.42,336.90,341.78,346.73,351.76,356.54,361.73,367.01,372.02,377.48,383.04,388.69,394.06,399.92,405.90,411.98,417.77,424.10,430.55,436.70,443.43,450.30,457.32,464.02,471.36,478.88,486.07,493.95,493.95,510.34,518.29,527.04,536.04,545.31,554.21,564.04,574.19,583.96,594.79,606.00,617.63,628.88,641.41,654.46,667.14,681.33,696.19,711.79,727.09,744.35,762.62,780.69,801.27,823.31,847.01,870.88,870.88,898.64,962.85,998.00,1040.62,1089.96,1144.29,1215.31,1307.27,1437.97,1644.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
RTP,mid,2050,new,317.92,320.89,324.11,327.39,330.72,333.87,337.31,340.80,344.12,347.73,351.40,355.14,358.70,362.57,366.52,370.55,374.38,378.56,382.83,386.90,391.35,395.89,400.54,404.97,409.82,414.80,419.55,424.76,424.76,435.60,440.86,446.65,452.60,458.73,464.62,471.12,477.84,484.30,491.46,498.88,506.57,514.01,522.30,530.93,539.32,548.70,558.53,568.85,578.97,590.38,602.47,614.42,628.04,642.61,658.29,674.07,674.07,692.44,734.90,758.15,786.34,818.98,854.91,901.89,962.72,1049.16,1185.87,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
RTP,low,2025,new,679.33,785.58,889.64,1001.09,1115.39,1232.70,1347.86,1471.52,1598.71,1729.62,1858.54,1997.42,2140.76,2288.85,2435.26,2593.63,2757.83,2928.29,3097.67,3281.91,3474.07,3674.87,3875.78,4095.96,4327.57,4571.85,4818.72,5092.29,5092.29,5695.51,6015.62,6376.77,6769.74,7200.66,7655.81,8187.16,8790.38,9488.03,10275.90,11282.03,12582.90,14426.23,17422.97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
